Sport;ns1:Id;StartTime;ns1:TotalTimeSeconds;ns1:DistanceMeters;ns1:MaximumSpeed;ns1:Calories;ns1:Value;ns1:Value2;ns1:Intensity;ns1:TriggerMethod;ns1:Time;Latitude;Longitude;Altitude;ns1:DistanceMeters3;ns1:Value4;ns2:Speed;ns2:AvgSpeed;ns1:Name;ns1:UnitId;ns1:ProductID;ns1:VersionMajor;ns1:VersionMinor;ns1:BuildMajor;ns1:BuildMinor;ns1:Name5;ns1:VersionMajor6;ns1:VersionMinor7;ns1:BuildMajor8;ns1:BuildMinor9;ns1:LangID;ns1:PartNumber
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:14:13.000Z;47.5024907;8.842566786;499.6000061;29430.31055;155;7.782000065;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:14:14.000Z;47.50245617;8.842658233;499.6000061;29438.18945;156;7.837999821;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:14:20.000Z;47.50228065;8.843247145;499.7999878;29486.66016;159;7.940000057;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:14:28.000Z;47.50205526;8.844063291;500.2000122;29553.06055;157;8.258000374;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:14:36.000Z;47.50183557;8.844882036;500.3999939;29619.40039;156;8.37899971;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:14:37.000Z;47.50180791;8.844986726;500.3999939;29627.85938;156;8.37899971;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:14:42.000Z;47.50166735;8.845499279;500.6000061;29669.51953;154;8.322999954;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:14:45.000Z;47.50158479;8.845800692;500.7999878;29694.00977;152;8.295000076;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:14:51.000Z;47.50141975;8.846397148;501;29742.53906;150;8.090000153;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:14:59.000Z;47.50121791;8.847156381;501.7999878;29803.99023;150;7.632999897;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:15:00.000Z;47.50119251;8.847248834;501.7999878;29811.5;150;7.632999897;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:15:07.000Z;47.50101389;8.847913267;502.2000122;29865.34961;151;7.659999847;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:15:15.000Z;47.50081239;8.848659843;502.7999878;29925.89063;151;7.632999897;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:15:17.000Z;47.50076269;8.848843491;503;29940.78906;151;7.53000021;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:15:25.000Z;47.50056186;8.849583194;503.3999939;30000.83008;149;7.473999977;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:15:31.000Z;47.50040738;8.850134639;503.7999878;30045.7793;149;7.501999855;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:15:34.000Z;47.50033094;8.850412751;504;30068.39063;148;7.558000088;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:15:41.000Z;47.50012768;8.85106218;504;30122.28906;149;7.659999847;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:15:48.000Z;47.49991821;8.851678334;504.3999939;30174.25;150;7.539000034;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:15:53.000Z;47.49978754;8.852146631;505.2000122;30212.40039;150;7.539000034;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:15:56.000Z;47.49970749;8.852425916;505.7999878;30235.24023;150;7.59499979;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:02.000Z;47.49957967;8.853011141;506.2000122;30281.58008;150;7.688000202;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:03.000Z;47.49956894;8.853112729;506.2000122;30289.33008;149;7.725999832;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:09.000Z;47.49948252;8.853726536;506.7999878;30336.56055;148;7.847000122;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:15.000Z;47.4993806;8.854334224;507;30383.75;150;7.883999825;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:16.000Z;47.49935017;8.854428856;507.2000122;30391.64063;150;7.883999825;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:17.000Z;47.49931404;8.854519213;507.2000122;30399.51953;151;7.894000053;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:19.000Z;47.49922168;8.854679726;507.2000122;30415.32031;151;7.894000053;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:21.000Z;47.49918102;8.854869911;507.2000122;30430.4707;151;7.894000053;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:23.000Z;47.49925252;8.855049955;507.2000122;30446.10938;152;7.894000053;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:25.000Z;47.49929669;8.855257239;507.2000122;30462.41992;152;7.931000233;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:26.000Z;47.49930709;8.855367796;507.2000122;30470.82031;153;7.931000233;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:32.000Z;47.49930717;8.856026949;507.7999878;30520.5;153;8.248000145;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:40.000Z;47.49927239;8.856921634;508;30588.00977;153;8.387999535;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:46.000Z;47.49926174;8.857567878;508.3999939;30636.71094;153;8.322999954;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:48.000Z;47.49924439;8.857773822;508.3999939;30652.34961;153;8.286000252;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:53.000Z;47.49916342;8.858320657;508.6000061;30694.51953;156;8.286000252;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:16:54.000Z;47.49914431;8.858427862;508.7999878;30702.86914;156;8.211000443;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:01.000Z;47.49899117;8.859191369;509.2000122;30762.88086;159;8.527999878;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:07.000Z;47.49885069;8.859837111;509.3999939;30813.9707;157;8.546999931;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:10.000Z;47.49878313;8.860161155;509.3999939;30839.51953;156;8.538000107;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:17.000Z;47.49863385;8.860925753;509.7999878;30899.46094;154;8.519000053;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:24.000Z;47.49848465;8.861702504;510;30960.28906;152;8.612000465;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:27.000Z;47.49841684;8.862028727;510.2000122;30986;152;8.602999687;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:28.000Z;47.49838809;8.86213325;510.3999939;30994.5;151;8.574999809;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:33.000Z;47.49822331;8.86260163;511;31034.25977;151;8.387999535;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:38.000Z;47.49803178;8.863076465;511.3999939;31075.90039;150;8.071000099;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:43.000Z;47.49785107;8.863527244;511.7999878;31115.35938;151;7.959000111;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:49.000Z;47.49765652;8.864081791;512.2000122;31162.40039;149;7.902999878;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:52.000Z;47.49755711;8.86435152;512.4000244;31185.53906;149;7.809999943;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:53.000Z;47.49751587;8.864430226;512.4000244;31193.01953;149;7.771999836;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:54.000Z;47.4974712;8.864505831;512.5999756;31200.57031;149;7.771999836;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:56.000Z;47.49739216;8.86467238;512.7999878;31215.86914;149;7.706999779;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:17:58.000Z;47.49734698;8.864867343;513;31231.40039;149;7.706999779;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:04.000Z;47.49724966;8.865509732;513;31281.01953;152;7.818999767;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:05.000Z;47.49723064;8.865622217;512.7999878;31289.75977;152;7.875;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:08.000Z;47.49716861;8.865976939;512.2000122;31317.33984;154;8.574999809;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:09.000Z;47.49715562;8.866075091;512;31324.85938;155;9.498999596;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:12.000Z;47.4970894;8.866473399;511.3999939;31355.75977;158;9.107000351;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:13.000Z;47.49706962;8.866598038;511.3999939;31365.41016;159;9.265000343;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:15.000Z;47.49703115;8.866851507;511.2000122;31384.98047;159;9.638999939;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:22.000Z;47.49688421;8.86773169;510.7999878;31453.2793;156;9.68500042;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:27.000Z;47.49676804;8.868330913;510.3999939;31500.24023;153;9.508000374;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:32.000Z;47.49666771;8.868925944;510.3999939;31546.43945;153;9.208999634;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:37.000Z;47.49660233;8.869528435;510.6000061;31592.42969;151;9.144000053;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:42.000Z;47.49649462;8.870112821;510.7999878;31638.14063;150;9.088000298;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:46.000Z;47.49640225;8.870551866;510.6000061;31672.7793;150;9.088000298;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:48.000Z;47.49635808;8.87081732;510.6000061;31693.36914;150;9.152999878;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:55.000Z;47.49622255;8.871632712;510.3999939;31756.63086;150;9.30300045;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:18:56.000Z;47.49620469;8.871751651;510.3999939;31765.81055;150;9.30300045;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:19:03.000Z;47.49609523;8.87259705;510.3999939;31830.69922;149;9.050999641;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:19:04.000Z;47.49608441;8.87271381;510.3999939;31839.57031;149;9.050999641;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:19:10.000Z;47.4960798;8.873432558;510.6000061;31893.76953;148;9.031999588;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:19:17.000Z;47.49611182;8.874260103;510.6000061;31956.23047;149;8.911000252;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:19:18.000Z;47.49611509;8.874377282;510.6000061;31965.07031;149;8.901000023;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:19:25.000Z;47.49616169;8.875200218;510.7999878;32027.28906;150;8.873000145;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:19:31.000Z;47.49616706;8.875902537;510.7999878;32080.18945;149;8.826999664;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:19:32.000Z;47.49618609;8.876013933;510.6000061;32088.82031;149;8.836000443;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:19:35.000Z;47.49628759;8.876344096;510.6000061;32116.17969;150;8.854999542;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:19:37.000Z;47.49639848;8.876538388;510.6000061;32135.33008;150;9.545000076;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
Biking;2021-11-09T05:09:15.000Z;2021-11-09T05:09:15.000Z;4333.048;34368.78;14.43500042;1107;145;167;Active;Manual;2021-11-09T06:19:39.000Z;47.4965367;8.876704182;510.3999939;32155.15039;150;9.835000038;7.93200016;Edge 530;3340614792;3121;8;20;0;0;Connect Api;0;0;0;0;en;006-D2449-00
